player_name,projected_minutes,stat,market_line,model_projected_mean,model_probability_over_market_line
James Harden,34.03449816695083,pa,32.5,27.15349920439244,0.21174311896301912
James Harden,34.03449816695083,pa,33.5,27.15349920439244,0.18270129242951472
James Harden,34.03449816695083,pr,15.5,26.82802181039826,0.927394743620399
James Harden,34.03449816695083,pr,16.5,26.82802181039826,0.9012057048596627
James Harden,34.03449816695083,pr,17.5,26.82802181039826,0.8749667824507059
James Harden,34.03449816695083,pr,18.5,26.82802181039826,0.8442845732348295
James Harden,34.03449816695083,pr,19.5,26.82802181039826,0.8050944920158258
James Harden,34.03449816695083,pr,20.5,26.82802181039826,0.7578018034396174
James Harden,34.03449816695083,pr,21.5,26.82802181039826,0.7208045576657633
James Harden,34.03449816695083,pr,22.5,26.82802181039826,0.6723734291256946
James Harden,34.03449816695083,pr,23.5,26.82802181039826,0.6178798256806723
James Harden,34.03449816695083,pr,24.5,26.82802181039826,0.56535177660153
James Harden,34.03449816695083,pr,25.5,26.82802181039826,0.5066059266321277
James Harden,34.03449816695083,pr,26.5,26.82802181039826,0.46114080650302225
James Harden,34.03449816695083,pr,27.5,26.82802181039826,0.4138012258709711
James Harden,34.03449816695083,pr,28.5,26.82802181039826,0.3641271911374522
James Harden,34.03449816695083,pr,29.5,26.82802181039826,0.32178964074818217
James Harden,34.03449816695083,pr,30.5,26.82802181039826,0.28194434182806694
James Harden,34.03449816695083,pr,31.5,26.82802181039826,0.24649999455931781
James Harden,34.03449816695083,pra,21.5,32.15179372461292,0.9022782388052902
James Harden,34.03449816695083,pra,22.5,32.15179372461292,0.8733100154685167
James Harden,34.03449816695083,pra,23.5,32.15179372461292,0.8443955577816671
James Harden,34.03449816695083,pra,24.5,32.15179372461292,0.8076846958960824
James Harden,34.03449816695083,pra,25.5,32.15179372461292,0.7667574237889612
James Harden,34.03449816695083,pra,26.5,32.15179372461292,0.730963380421451
James Harden,34.03449816695083,pra,27.5,32.15179372461292,0.687105698833415
James Harden,34.03449816695083,pra,28.5,32.15179372461292,0.6405397316190335
James Harden,34.03449816695083,pra,29.5,32.15179372461292,0.5909767567751034
James Harden,34.03449816695083,pra,30.5,32.15179372461292,0.5394683567958678
James Harden,34.03449816695083,pra,31.5,32.15179372461292,0.4838899225175224
James Harden,34.03449816695083,pra,32.5,32.15179372461292,0.43530724866949055
James Harden,34.03449816695083,pra,33.5,32.15179372461292,0.3849754146277685
James Harden,34.03449816695083,pra,34.5,32.15179372461292,0.3432503978782373
James Harden,34.03449816695083,pra,35.5,32.15179372461292,0.30086079384463815
James Harden,34.03449816695083,pra,36.5,32.15179372461292,0.2615537744483596
James Harden,34.03449816695083,pra,37.5,32.15179372461292,0.22497593904245994
James Harden,34.03449816695083,pra,38.5,32.15179372461292,0.19394819823444343
James Harden,34.03449816695083,pts,11.5,22.181166314952407,0.9504419026736034
James Harden,34.03449816695083,pts,12.5,22.181166314952407,0.9293578282160148
James Harden,34.03449816695083,pts,13.5,22.181166314952407,0.9054789602078378
James Harden,34.03449816695083,pts,14.5,22.181166314952407,0.8772128525031906
James Harden,34.03449816695083,pts,15.5,22.181166314952407,0.8439452088496098
James Harden,34.03449816695083,pts,16.5,22.181166314952407,0.8009954889230707
James Harden,34.03449816695083,pts,17.5,22.181166314952407,0.7469903302003045
James Harden,34.03449816695083,pts,18.5,22.181166314952407,0.698393786940557
James Harden,34.03449816695083,pts,19.5,22.181166314952407,0.6469483043640576
James Harden,34.03449816695083,pts,20.5,22.181166314952407,0.598544642888639
James Harden,34.03449816695083,pts,21.5,22.181166314952407,0.5435864146737514
James Harden,34.03449816695083,pts,22.5,22.181166314952407,0.4666265850393217
James Harden,34.03449816695083,pts,23.5,22.181166314952407,0.39810089087727096
James Harden,34.03449816695083,pts,24.5,22.181166314952407,0.33853264940147554
James Harden,34.03449816695083,pts,25.5,22.181166314952407,0.2931460435720169
James Harden,34.03449816695083,pts,26.5,22.181166314952407,0.24351504967040455
James Harden,34.03449816695083,ra,7.5,10.730047886021309,0.7812762351234529
James Harden,34.03449816695083,ra,8.5,10.730047886021309,0.6809211150075711
James Harden,34.03449816695083,ra,9.5,10.730047886021309,0.5647074725265577
James Harden,34.03449816695083,ra,10.5,10.730047886021309,0.4498112371324856
James Harden,34.03449816695083,ra,11.5,10.730047886021309,0.34011563566553404
James Harden,34.03449816695083,ra,12.5,10.730047886021309,0.24928169760298702
James Harden,34.03449816695083,ra,13.5,10.730047886021309,0.1771393177983449
James Harden,34.03449816695083,ra,14.5,10.730047886021309,0.11992753164726888
James Harden,34.03449816695083,reb,2.5,5.16796706449836,0.9478939959482227
James Harden,34.03449816695083,reb,3.5,5.16796706449836,0.8366122662703347
James Harden,34.03449816695083,reb,4.5,5.16796706449836,0.6507785921100732
James Harden,34.03449816695083,reb,5.5,5.16796706449836,0.40091966645260924
James Harden,34.03449816695083,reb,6.5,5.16796706449836,0.21211695719090493
James Harden,34.03449816695083,reb,7.5,5.16796706449836,0.10081811923676817
James Harden,34.03449816695083,stl,1.5,0.9241195431677308,0.22948581414484165
James Harden,34.03449816695083,stocks,1.5,2.390442773405148,0.5305502801399393
James Harden,34.03449816695083,stocks,2.5,2.390442773405148,0.3268037486567538
James Harden,34.03449816695083,tov,,3.49859018570388,
Jarrett Allen,27.636257872382785,ast,0.5,1.15873065100006,0.8114447886626757
Jarrett Allen,27.636257872382785,ast,1.5,1.15873065100006,0.2894909801515425
Jarrett Allen,27.636257872382785,blk,1.5,1.7642318329140736,0.380890550332544
Jarrett Allen,27.636257872382785,fg3m,,1.3423938960419637,
Jarrett Allen,27.636257872382785,pa,11.5,13.570047168248184,0.5982377273288876
Jarrett Allen,27.636257872382785,pa,12.5,13.570047168248184,0.5031070970598579
Jarrett Allen,27.636257872382785,pa,13.5,13.570047168248184,0.435457291687098
Jarrett Allen,27.636257872382785,pr,12.5,19.93229984843375,0.8532940074458786
Jarrett Allen,27.636257872382785,pr,13.5,19.93229984843375,0.7985515949754969
Jarrett Allen,27.636257872382785,pr,14.5,19.93229984843375,0.7480374138215673
Jarrett Allen,27.636257872382785,pr,15.5,19.93229984843375,0.7062758192944565
Jarrett Allen,27.636257872382785,pr,16.5,19.93229984843375,0.6528868271124577
Jarrett Allen,27.636257872382785,pr,17.5,19.93229984843375,0.5898993946241098
Jarrett Allen,27.636257872382785,pr,18.5,19.93229984843375,0.5356753115973013
Jarrett Allen,27.636257872382785,pr,19.5,19.93229984843375,0.4627556108088635
Jarrett Allen,27.636257872382785,pr,20.5,19.93229984843375,0.40473373533206936
Jarrett Allen,27.636257872382785,pr,21.5,19.93229984843375,0.3479460636891828
Jarrett Allen,27.636257872382785,pr,22.5,19.93229984843375,0.301999047339755
Jarrett Allen,27.636257872382785,pr,23.5,19.93229984843375,0.2581716214617522
Jarrett Allen,27.636257872382785,pr,24.5,19.93229984843375,0.22078345118336795
Jarrett Allen,27.636257872382785,pr,25.5,19.93229984843375,0.1836899006940086
Jarrett Allen,27.636257872382785,pr,26.5,19.93229984843375,0.1498985761358992
Jarrett Allen,27.636257872382785,pr,27.5,19.93229984843375,0.12339189433345754
Jarrett Allen,27.636257872382785,pra,14.5,20.98763764325229,0.8100124050553142
Jarrett Allen,27.636257872382785,pra,15.5,20.98763764325229,0.7562424932571904
Jarrett Allen,27.636257872382785,pra,16.5,20.98763764325229,0.7111015695757761
Jarrett Allen,27.636257872382785,pra,17.5,20.98763764325229,0.6637888751232027
Jarrett Allen,27.636257872382785,pra,18.5,20.98763764325229,0.6004482198802849
Jarrett Allen,27.636257872382785,pra,19.5,20.98763764325229,0.5411467055018904
Jarrett Allen,27.636257872382785,pra,20.5,20.98763764325229,0.4664765016962025
Jarrett Allen,27.636257872382785,pra,21.5,20.98763764325229,0.4114369591326472
Jarrett Allen,27.636257872382785,pra,22.5,20.98763764325229,0.3529340498319121
Jarrett Allen,27.636257872382785,pra,23.5,20.98763764325229,0.30262128919827347
Jarrett Allen,27.636257872382785,pra,24.5,20.98763764325229,0.2573962701100361
Jarrett Allen,27.636257872382785,pra,25.5,20.98763764325229,0.22008160071029503
Jarrett Allen,27.636257872382785,pra,26.5,20.98763764325229,0.1836752971515757
Jarrett Allen,27.636257872382785,pra,27.5,20.98763764325229,0.14946954073452923
Jarrett Allen,27.636257872382785,pra,28.5,20.98763764325229,0.12111568610919665
Jarrett Allen,27.636257872382785,pts,6.5,13.058326697223048,0.865936489788169
Jarrett Allen,27.636257872382785,pts,7.5,13.058326697223048,0.8248561335067289
Jarrett Allen,27.636257872382785,pts,8.5,13.058326697223048,0.7799471070957875
Jarrett Allen,27.636257872382785,pts,9.5,13.058326697223048,0.7155508863316585
Jarrett Allen,27.636257872382785,pts,10.5,13.058326697223048,0.6534587417209058
