player_id,player_name,team,opponent,game_id,is_home,stat,line,market_line,book,market_over_odds,market_under_odds,market_no_vig_over_prob,pmf_mean,p_over,role_bucket,injury_freshness_status,lineup_freshness_status,market_coverage_status
1028027372,Jared McCain,OKC,SAS,21713533,False,pa,15.5000,15.5000,draftkings,-109.0000,-121.0000,0.4878,14.7954,0.4311,rotation,fallback_used,projected,full
1028027372,Jared McCain,OKC,SAS,21713533,False,pr,16.5000,16.5000,bovada,-115.0000,-115.0000,0.5000,16.4120,0.4625,rotation,fallback_used,projected,full
1028027372,Jared McCain,OKC,SAS,21713533,False,ra,4.5000,4.5000,bovada,-125.0000,-105.0000,0.5203,4.8914,0.5442,rotation,fallback_used,projected,full
1028027372,Jared McCain,OKC,SAS,21713533,False,pra,18.5000,18.5000,betmgm,-105.0000,-125.0000,0.4797,18.0494,0.4466,rotation,fallback_used,projected,full
1057262518,Dylan Harper,SAS,OKC,21713533,True,pts,9.5000,9.5000,betmgm,100.0000,-135.0000,0.4653,12.0217,0.6389,rotation,fallback_used,projected,full
1057262518,Dylan Harper,SAS,OKC,21713533,True,reb,3.5000,3.5000,betmgm,-130.0000,100.0000,0.5306,4.9786,0.7536,rotation,fallback_used,projected,full
1057262518,Dylan Harper,SAS,OKC,21713533,True,ast,2.5000,2.5000,betmgm,-120.0000,-110.0000,0.5101,2.3349,0.4431,rotation,fallback_used,projected,full
1057262518,Dylan Harper,SAS,OKC,21713533,True,fg3m,0.5000,0.5000,betmgm,-150.0000,110.0000,0.5575,0.6430,0.3511,rotation,fallback_used,projected,full
1057262518,Dylan Harper,SAS,OKC,21713533,True,tov,,,,,,,1.2297,,rotation,fallback_used,projected,no_market_line
1057262518,Dylan Harper,SAS,OKC,21713533,True,stl,0.5000,0.5000,betparx,-190.0000,140.0000,0.6113,0.9186,0.6920,rotation,fallback_used,projected,full
1057262518,Dylan Harper,SAS,OKC,21713533,True,blk,0.5000,0.5000,draftkings,210.0000,-286.0000,0.3033,0.2854,0.2182,rotation,fallback_used,projected,full
1057262518,Dylan Harper,SAS,OKC,21713533,True,stocks,1.5000,1.5000,draftkings,169.0000,-228.0000,0.3484,1.2039,0.3086,rotation,fallback_used,projected,full
